RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
6028,L,1,water except as result of transport accident,,,,X58
6029,L,2,due to transport accident,"Accident, transport, by type",,,
6030,L,2,"helpless person, infant, newborn",,,,X58
6031,L,0,Landslide,,,(falling on transport vehicle),X36.1
6032,L,1,caused by collapse of man-made structure,,,,X36.0
6033,L,0,Late effect,Sequelae,,,
6034,L,0,Legal,,,,
6035,L,1,execution,"Legal, intervention",,(any method),
6036,L,1,intervention,,,(by),
6037,L,2,baton,"Legal, intervention, blunt object, baton",,,
6038,L,2,bayonet,"Legal, intervention, sharp object, bayonet",,,
6039,L,2,blow,"Legal, intervention, manhandling",,,
6040,L,2,blunt object,,,,
6041,L,3,baton,,,,
6042,L,4,injuring,,,,
6043,L,5,bystander,,,,Y35.312
6044,L,5,law enforcement personnel,,,,Y35.311
6045,L,5,suspect,,,,Y35.313
6046,L,5,unspecified person,,,,Y35.319
6047,L,3,injuring,,,,
6048,L,4,bystander,,,,Y35.302
6049,L,4,law enforcement personnel,,,,Y35.301
6050,L,4,suspect,,,,Y35.303
6051,L,4,unspecified person,,,,Y35.309
6052,L,3,specified NEC,,,,
6053,L,4,injuring,,,,
6054,L,5,bystander,,,,Y35.392
6055,L,5,law enforcement personnel,,,,Y35.391
6056,L,5,suspect,,,,Y35.393
6057,L,5,unspecified person,,,,Y35.399
6058,L,3,stave,,,,
6059,L,4,injuring,,,,
6060,L,5,bystander,,,,Y35.392
6061,L,5,law enforcement personnel,,,,Y35.391
6062,L,5,suspect,,,,Y35.393
6063,L,5,unspecified person,,,,Y35.399
6064,L,2,bomb,"Legal, intervention, explosive",,,
6065,L,2,conducted energy device,,,,
6066,L,3,injuring,,,,
6067,L,4,bystander,,,,Y35.832
6068,L,4,law enforcement personnel,,,,Y35.831
6069,L,4,suspect,,,,Y35.833
6070,L,4,unspecified person,,,,Y35.839
6071,L,2,cutting or piercing instrument,"Legal, intervention, sharp object",,,
6072,L,2,dynamite,"Legal, intervention, explosive, dynamite",,,
6073,L,2,electroshock device,,,(taser),
6074,L,3,injuring,,,,
6075,L,4,bystander,,,,Y35.832
6076,L,4,law enforcement personnel,,,,Y35.831
6077,L,4,suspect,,,,Y35.833
6078,L,4,unspecified person,,,,Y35.839
6079,L,2,explosive,,,(s),
6080,L,3,dynamite,,,,
6081,L,4,injuring,,,,
6082,L,5,bystander,,,,Y35.112
6083,L,5,law enforcement personnel,,,,Y35.111
6084,L,5,suspect,,,,Y35.113
6085,L,5,unspecified person,,,,Y35.119
6086,L,3,grenade,,,,
6087,L,4,injuring,,,,
6088,L,5,bystander,,,,Y35.192
6089,L,5,law enforcement personnel,,,,Y35.191
6090,L,5,suspect,,,,Y35.193
6091,L,5,unspecified person,,,,Y35.199
6092,L,3,injuring,,,,
6093,L,4,bystander,,,,Y35.102
6094,L,4,law enforcement personnel,,,,Y35.101
6095,L,4,suspect,,,,Y35.103
6096,L,4,unspecified person,,,,Y35.109
6097,L,3,mortar bomb,,,,
6098,L,4,injuring,,,,
6099,L,5,bystander,,,,Y35.192
6100,L,5,law enforcement personnel,,,,Y35.191
6101,L,5,suspect,,,,Y35.193
6102,L,5,unspecified person,,,,Y35.199
6103,L,3,shell,,,,
6104,L,4,injuring,,,,
6105,L,5,bystander,,,,Y35.122
6106,L,5,law enforcement personnel,,,,Y35.121
6107,L,5,suspect,,,,Y35.123
6108,L,5,unspecified person,,,,Y35.129
6109,L,3,specified NEC,,,,
6110,L,4,injuring,,,,
6111,L,5,bystander,,,,Y35.192
6112,L,5,law enforcement personnel,,,,Y35.191
6113,L,5,suspect,,,,Y35.193
6114,L,5,unspecified person,,,,Y35.199
6115,L,2,firearm,,,(s) (discharge),
6116,L,3,handgun,,,,
6117,L,4,injuring,,,,
6118,L,5,bystander,,,,Y35.022
6119,L,5,law enforcement personnel,,,,Y35.021
6120,L,5,suspect,,,,Y35.023
6121,L,5,unspecified person,,,,Y35.029
6122,L,3,injuring,,,,
6123,L,4,bystander,,,,Y35.002
6124,L,4,law enforcement personnel,,,,Y35.001
6125,L,4,suspect,,,,Y35.003
6126,L,4,unspecified person,,,,Y35.009
6127,L,3,machine gun,,,,
6128,L,4,injuring,,,,
6129,L,5,bystander,,,,Y35.012
6130,L,5,law enforcement personnel,,,,Y35.011
6131,L,5,suspect,,,,Y35.013
6132,L,5,unspecified person,,,,Y35.019
6133,L,3,rifle pellet,,,,
6134,L,4,injuring,,,,
6135,L,5,bystander,,,,Y35.032
6136,L,5,law enforcement personnel,,,,Y35.031
6137,L,5,suspect,,,,Y35.033
6138,L,5,unspecified person,,,,Y35.039
6139,L,3,rubber bullet,,,,
6140,L,4,injuring,,,,
6141,L,5,bystander,,,,Y35.042
6142,L,5,law enforcement personnel,,,,Y35.041
6143,L,5,suspect,,,,Y35.043
6144,L,5,unspecified person,,,,Y35.049
6145,L,3,shotgun,"Legal, intervention, firearm, specified NEC",,,
6146,L,3,specified NEC,,,,
6147,L,4,injuring,,,,
6148,L,5,bystander,,,,Y35.092
6149,L,5,law enforcement personnel,,,,Y35.091
6150,L,5,suspect,,,,Y35.093
6151,L,5,unspecified person,,,,Y35.099
6152,L,2,gas,,,(asphyxiation) (poisoning),
6153,L,3,injuring,,,,
6154,L,4,bystander,,,,Y35.202
6155,L,4,law enforcement personnel,,,,Y35.201
6156,L,4,suspect,,,,Y35.203
6157,L,4,unspecified person,,,,Y35.209
6158,L,3,specified NEC,,,,
6159,L,4,injuring,,,,
6160,L,5,bystander,,,,Y35.292
6161,L,5,law enforcement personnel,,,,Y35.291
6162,L,5,suspect,,,,Y35.293
6163,L,5,unspecified person,,,,Y35.299
6164,L,3,tear gas,,,,
6165,L,4,injuring,,,,
6166,L,5,bystander,,,,Y35.212
6167,L,5,law enforcement personnel,,,,Y35.211
6168,L,5,suspect,,,,Y35.213
6169,L,5,unspecified person,,,,Y35.219
6170,L,2,grenade,"Legal, intervention, explosive, grenade",,,
6171,L,2,injuring,,,,
6172,L,3,bystander,,,,Y35.92
6173,L,3,law enforcement personnel,,,,Y35.91
6174,L,3,suspect,,,,Y35.93
6175,L,3,unspecified person,,,,Y35.99
6176,L,2,late effect,Y35 with 7th character S,,(of),
6177,L,2,manhandling,,,,
6178,L,3,injuring,,,,
6179,L,4,bystander,,,,Y35.812
6180,L,4,law enforcement personnel,,,,Y35.811
6181,L,4,suspect,,,,Y35.813
6182,L,4,unspecified person,,,,Y35.819
6183,L,2,sequelae,Y35 with 7th character S,,(of),
6184,L,2,sharp objects,,,,
6185,L,3,bayonet,,,,
6186,L,4,injuring,,,,
6187,L,5,bystander,,,,Y35.412
6188,L,5,law enforcement personnel,,,,Y35.411
6189,L,5,suspect,,,,Y35.413
6190,L,5,unspecified person,,,,Y35.419
6191,L,3,injuring,,,,
6192,L,4,bystander,,,,Y35.402
6193,L,4,law enforcement personnel,,,,Y35.401
6194,L,4,suspect,,,,Y35.403
6195,L,4,unspecified person,,,,Y35.409
6196,L,3,specified NEC,,,,
6197,L,4,injuring,,,,
6198,L,5,bystander,,,,Y35.492
6199,L,5,law enforcement personnel,,,,Y35.491
6200,L,5,suspect,,,,Y35.493
6201,L,5,unspecified person,,,,Y35.499
6202,L,2,specified means NEC,,,,
6203,L,3,injuring,,,,
6204,L,4,bystander,,,,Y35.892
6205,L,4,law enforcement personnel,,,,Y35.891
6206,L,4,suspect,,,,Y35.893
6207,L,4,unspecified person,,,,Y35.899
6208,L,2,stabbing,"Legal, intervention, sharp object",,,
6209,L,2,stave,"Legal, intervention, blunt object, stave",,,
6210,L,2,stun gun,,,,
6211,L,3,injuring,,,,
6212,L,4,bystander,,,,Y35.832
6213,L,4,law enforcement personnel,,,,Y35.831
6214,L,4,suspect,,,,Y35.833
6215,L,4,unspecified person,,,,Y35.839
6216,L,2,taser,,,,
6217,L,3,injuring,,,,
6218,L,4,bystander,,,,Y35.832
6219,L,4,law enforcement personnel,,,,Y35.831
6220,L,4,suspect,,,,Y35.833
6221,L,4,unspecified person,,,,Y35.839
6222,L,2,tear gas,"Legal, intervention, gas, tear gas",,,
6223,L,2,truncheon,"Legal, intervention, blunt object, stave",,,
6224,L,0,Lifting,,Overexertion,,
6225,L,1,heavy objects,,,,X50.0
6226,L,1,weights,,,,X50.0
6227,L,0,Lightning,,,(shock) (stroke) (struck by),
6228,L,1,causing fire,"Exposure, fire",,,
6229,L,0,Loss of control,"Accident, transport",,(transport vehicle),
6230,L,0,Lost at sea NOS,"Drowning, due to, fall overboard",,,
6231,L,0,Low,,,,
6232,L,1,pressure,"Air, pressure, low",,(effects),
6233,L,1,temperature,"Exposure, cold",,(effects),
6234,L,0,"Lying before train, vehicle or other moving object",,,,X81.8
6235,L,1,subway train,,,,X81.1
6236,L,1,train,,,,X81.1
6237,L,1,undetermined whether accidental or intentional,,,,Y31
6238,L,0,Lynching,Assault,,,
6239,M,0,Malfunction,,,(mechanism or component) (of),
6240,M,1,firearm,,,,W34.10
6241,M,2,airgun,,,,W34.110
6242,M,2,BB gun,,,,W34.110
6243,M,2,"gas, air or spring-operated gun NEC",,,,W34.118
6244,M,2,handgun,,,,W32.1
6245,M,2,hunting rifle,,,,W33.12
6246,M,2,larger firearm,,,,W33.10
6247,M,3,specified NEC,,,,W33.19
6248,M,2,machine gun,,,,W33.13
6249,M,2,paintball gun,,,,W34.111
6250,M,2,pellet gun,,,,W34.110
6251,M,2,shotgun,,,,W33.11
6252,M,2,specified NEC,,,,W34.19
6253,M,2,Very pistol [flare],,,,W34.19
6254,M,1,handgun,"Malfunction, firearm, handgun",,,
6255,M,0,Maltreatment,Perpetrator,,,
6256,M,0,Mangled,,,(accidentally),X58
6257,M,0,Manhandling,,,"(in brawl, fight)",Y04.0
6258,M,1,legal intervention,"Legal, intervention, manhandling",,,
6259,M,0,Manslaughter,Assault,,(nonaccidental),
6260,M,0,Mauled by animal NEC,,,,W55.89
6261,M,0,"Medical procedure, complication of","Complication of or following, by specified type of procedure",,(delayed or as an abnormal reaction without mention of misadventure),
6262,M,1,due to or as a result of misadventure,Misadventure,,,
6263,M,0,Melting,,"Exposure, fire",(due to fire),
6264,M,1,apparel NEC,,,,X06.3
6265,M,1,"clothes, clothing NEC",,,,X06.3
6266,M,2,nightwear,,,,X05
6267,M,1,fittings or furniture,,,(burning building) (uncontrolled fire),X00.8
6268,M,1,nightwear,,,,X05
6269,M,1,plastic jewelry,,,,X06.1
6270,M,0,Mental cruelty,,,,X58
6271,M,0,Military operations,,,(injuries to military and civilians occuring during peacetime on military property and during routine military exercises and operations) (by) (from) (involving),Y37.90-
6272,M,1,air blast,,,,Y37.20-
6273,M,1,aircraft,,,,
6274,M,2,destruction,"Military operations, destruction of aircraft",,,
6275,M,1,airway restriction,"Military operations, restriction of airways",,,
6276,M,1,asphyxiation,"Military operations, restriction of airways",,,
6277,M,1,biological weapons,,,,Y37.6X-
6278,M,1,blast,,,,Y37.20-
6279,M,1,blast fragments,,,,Y37.20-
6280,M,1,blast wave,,,,Y37.20-
6281,M,1,blast wind,,,,Y37.20-
6282,M,1,bomb,,,,Y37.20-
6283,M,2,dirty,,,,Y37.50-
6284,M,2,gasoline,,,,Y37.31-
6285,M,2,incendiary,,,,Y37.31-
6286,M,2,petrol,,,,Y37.31-
6287,M,1,bullet,,,,Y37.43-
6288,M,2,incendiary,,,,Y37.32-
6289,M,2,rubber,,,,Y37.41-
6290,M,1,chemical weapons,,,,Y37.7X-
6291,M,1,combat,,,,
6292,M,2,hand to hand,,,(unarmed),Y37.44-
6293,M,2,using blunt or piercing object,,,,Y37.45-
6294,M,1,conflagration,"Military operations, fire",,,
6295,M,1,conventional warfare NEC,,,,Y37.49-
6296,M,1,depth-charge,,,,Y37.01-
6297,M,1,destruction of aircraft,,,,Y37.10-
6298,M,2,due to,,,,
6299,M,3,air to air missile,,,,Y37.11-
6300,M,3,collision with other aircraft,,,,Y37.12-
6301,M,3,detonation,,,(accidental),Y37.14-
6302,M,3,enemy fire or explosives,,,,Y37.11-
6303,M,3,explosive placed on aircraft,,,,Y37.11-
6304,M,3,onboard fire,,,,Y37.13-
6305,M,3,rocket propelled grenade [RPG],,,,Y37.11-
6306,M,3,small arms fire,,,,Y37.11-
6307,M,3,surface to air missile,,,,Y37.11-
6308,M,2,specified NEC,,,,Y37.19-
6309,M,1,detonation,,,(accidental),
6310,M,2,onboard marine weapons,,,,Y37.05-
6311,M,2,own munitions or munitions launch device,,,,Y37.24-
6312,M,1,dirty bomb,,,,Y37.50-
6313,M,1,explosion,,,(of),Y37.20-
6314,M,2,aerial bomb,,,,Y37.21-
6315,M,2,bomb NOS,,"Military operations, bomb(s)",,Y37.20-
6316,M,2,own munitions or munitions launch device,,,(accidental),Y37.24-
6317,M,2,fragments,,,,Y37.20-
6318,M,2,grenade,,,,Y37.29-
6319,M,2,guided missile,,,,Y37.22-
6320,M,2,improvised explosive device [IED],,,(person-borne) (roadside) (vehicle-borne),Y37.23-
6321,M,2,land mine,,,,Y37.29-
6322,M,2,marine mine,,,(at sea) (in harbor),Y37.02-
6323,M,2,marine weapon,,,,Y37.00-
6324,M,3,specified NEC,,,,Y37.09-
6325,M,2,sea-based artillery shell,,,,Y37.03-
6326,M,2,specified NEC,,,,Y37.29-
6327,M,2,torpedo,,,,Y37.04-
6328,M,1,fire,,,,Y37.30-
6329,M,2,specified NEC,,,,Y37.39-
6330,M,1,firearms,,,,
6331,M,2,discharge,,,,Y37.43-
6332,M,2,pellets,,,,Y37.42-
6333,M,1,flamethrower,,,,Y37.33-
6334,M,1,fragments,,,(from) (of),
6335,M,2,improvised explosive device [IED],,,(person-borne) (roadside) (vehicle-borne),Y37.26-
6336,M,2,munitions,,,,Y37.25-
6337,M,2,specified NEC,,,,Y37.29-
6338,M,2,weapons,,,,Y37.27-
6339,M,1,friendly fire,,,,Y37.92-
6340,M,1,hand to hand,,,(unarmed),Y37.44-
6341,M,1,hot substances,"Military operations, fire",,,
6342,M,1,incendiary bullet,,,,Y37.32-
6343,M,1,nuclear weapon,,,(effects of),Y37.50-
6344,M,2,acute radiation exposure,,,,Y37.54-
6345,M,2,blast pressure,,,,Y37.51-
6346,M,2,direct blast,,,,Y37.51-
6347,M,2,direct heat,,,,Y37.53-
6348,M,2,fallout exposure,,,,Y37.54-
6349,M,2,fireball,,,,Y37.53-
6350,M,2,indirect blast,,,(struck or crushed by blast debris) (being thrown by blast),Y37.52-
6351,M,2,ionizing radiation,,,(immediate exposure),Y37.54-
6352,M,2,nuclear radiation,,,,Y37.54-
6353,M,2,radiation,,,,
6354,M,3,ionizing,,,(immediate exposure),Y37.54-
6355,M,3,nuclear,,,,Y37.54-
6356,M,3,thermal,,,,Y37.53-
6357,M,2,specified NEC,,,,Y37.59-
6358,M,2,secondary effects,,,,Y37.54-
6359,M,2,thermal radiation,,,,Y37.53-
6360,M,1,restriction of air,,,(airway),
6361,M,2,intentional,,,,Y37.46-
6362,M,2,unintentional,,,,Y37.47-
6363,M,1,rubber bullets,,,,Y37.41-
6364,M,1,shrapnel NOS,,,,Y37.29-
6365,M,1,suffocation,"Military operations, restriction of airways",,,
6366,M,1,unconventional warfare NEC,,,,Y37.7X-
6367,M,1,underwater blast NOS,,,,Y37.00-
6368,M,1,warfare,,,,
6369,M,2,conventional NEC,,,,Y37.49-
6370,M,2,unconventional NEC,,,,Y37.7X-
6371,M,1,weapons,,,,
6372,M,2,biological weapons,,,,Y37.6X-
6373,M,2,chemical,,,,Y37.7X-
6374,M,2,nuclear,,,(effects of ),Y37.50-
6375,M,3,acute radiation exposure,,,,Y37.54-
6376,M,3,blast pressure,,,,Y37.51-
6377,M,3,direct blast,,,,Y37.51-
6378,M,3,direct heat,,,,Y37.53-
6379,M,3,fallout exposure,,,,Y37.54-
6380,M,3,fireball,,,,Y37.53-
6381,M,3,indirect blast,,,(struck or crushed by blast debris) (being thrown by blast),Y37.52-
6382,M,3,radiation,,,,
6383,M,4,ionizing,,,(immediate exposure),Y37.54-
6384,M,4,nuclear,,,,Y37.54-
6385,M,4,thermal,,,,Y37.53-
6386,M,3,secondary effects,,,,Y37.54-
6387,M,3,specified NEC,,,,Y37.59-
6388,M,2,of mass destruction [WMD],,,,Y37.91-
6389,M,1,weapon of mass destruction [WMD],,,,Y37.91-
6390,M,0,Misadventure,,,(s) to patient(s),Y69
6391,M,1,contaminated medical or biological substance,,,"(blood, drug, fluid)",Y64.9
6392,M,2,administered,,,(by),Y64.9
6393,M,3,immunization,,,,Y64.1
6394,M,3,infusion,,,,Y64.0
6395,M,3,injection,,,,Y64.1
6396,M,3,specified means NEC,,,,Y64.8
6397,M,3,transfusion,,,,Y64.0
6398,M,3,vaccination,,,,Y64.1
6399,M,1,excessive amount of blood or other fluid during transfusion or infusion,,,,Y63.0
6400,M,1,failure,,,,
6401,M,2,in dosage,,,,Y63.9
6402,M,3,electroshock therapy,,,,Y63.4
6403,M,3,inappropriate temperature,,,(too hot or too cold),Y63.5
6404,M,3,infusion,,,,
6405,M,4,excessive amount of fluid,,,,Y63.0
6406,M,4,incorrect dilution of fluid,,,,Y63.1
6407,M,3,insulin-shock therapy,,,,Y63.4
6408,M,3,nonadministration of necessary drug or biological substance,,,,Y63.6
6409,M,3,overdose,Table of Drugs and Chemicals,,,
6410,M,4,"radiation, in therapy",,,,Y63.2
6411,M,3,radiation,,,,
6412,M,4,overdose,,,,Y63.2
6413,M,3,specified procedure NEC,,,,Y63.8
6414,M,3,transfusion,,,,
6415,M,4,excessive amount of blood,,,,Y63.0
6416,M,2,"mechanical, of instrument or apparatus",,,(any) (during any procedure),Y65.8
6417,M,2,sterile precautions,,,(during procedure),Y62.9
6418,M,3,aspiration of fluid or tissue,,,"(by puncture or catheterization, except heart)",Y62.6
6419,M,3,biopsy,,,(except needle aspiration),Y62.8
6420,M,4,needle,,,(aspirating),Y62.6
6421,M,3,blood sampling,,,,Y62.6
6422,M,3,catheterization,,,,Y62.6
6423,M,4,heart,,,,Y62.5
6424,M,3,dialysis,,,(kidney),Y62.2
6425,M,3,endoscopic examination,,,,Y62.4
6426,M,3,enema,,,,Y62.8
6427,M,3,immunization,,,,Y62.3
6428,M,3,infusion,,,,Y62.1
6429,M,3,injection,,,,Y62.3
6430,M,3,needle biopsy,,,,Y62.6
6431,M,3,paracentesis,,,(abdominal) (thoracic),Y62.6
6432,M,3,perfusion,,,,Y62.2
6433,M,3,puncture,,,(lumbar),Y62.6
6434,M,3,removal of catheter or packing,,,,Y62.8
6435,M,3,specified procedure NEC,,,,Y62.8
6436,M,3,surgical operation,,,,Y62.0
6437,M,3,transfusion,,,,Y62.1
6438,M,3,vaccination,,,,Y62.3
6439,M,2,suture or ligature during surgical procedure,,,,Y65.2
6440,M,2,to introduce or to remove tube or instrument,"Failure, to",,,
6441,M,1,hemorrhage,"Index to Diseases and Injuries, Complication(s)",,,
6442,M,1,inadvertent exposure of patient to radiation,,,,Y63.3
6443,M,1,inappropriate,,,,
6444,M,2,operation performed,Inappropriate operation performed,,,
6445,M,2,temperature,,,(too hot or too cold),Y63.5
6446,M,1,infusion,,"Misadventure, by type, infusion",,Y69
6447,M,2,excessive amount of fluid,,,,Y63.0
6448,M,2,incorrect dilution of fluid,,,,Y63.1
6449,M,2,wrong fluid,,,,Y65.1
6450,M,1,mismatched blood in transfusion,,,,Y65.0
6451,M,1,nonadministration of necessary drug or biological substance,,,,Y63.6
6452,M,1,overdose,Table of Drugs and Chemicals,,,
6453,M,2,radiation,,,(in therapy),Y63.2
6454,M,1,perforation,"Index to Diseases and Injuries, Complication(s)",,,
6455,M,1,performance of inappropriate operation,Inappropriate operation performed,,,
6456,M,1,puncture,"Index to Diseases and Injuries, Complication(s)",,,
6457,M,1,specified type NEC,,,,Y65.8
6458,M,2,failure,,,,
6459,M,3,suture or ligature during surgical operation,,,,Y65.2
6460,M,3,to introduce or to remove tube or instrument,"Failure, to",,,
6461,M,2,infusion of wrong fluid,,,,Y65.1
6462,M,2,performance of inappropriate operation,Inappropriate operation performed,,,
6463,M,2,transfusion of mismatched blood,,,,Y65.0
6464,M,2,wrong,,,,
6465,M,3,fluid in infusion,,,,Y65.1
6466,M,3,placement of endotracheal tube during anesthetic procedure,,,,Y65.3
6467,M,1,transfusion,"Misadventure, by type, transfusion",,,
6468,M,2,excessive amount of blood,,,,Y63.0
6469,M,2,mismatched blood,,,,Y65.0
6470,M,1,wrong,,,,
6471,M,2,drug given in error,Table of Drugs and Chemicals,,,
6472,M,2,fluid in infusion,,,,Y65.1
6473,M,2,placement of endotracheal tube during anesthetic procedure,,,,Y65.3
6474,M,0,Mismatched blood in transfusion,,,,Y65.0
6475,M,0,Motion sickness,,,,T75.3
6476,M,0,Mountain sickness,,,,W94.11
6477,M,0,Mudslide,Landslide,,(of cataclysmic nature),
6478,M,0,Murder,Assault,,(attempt),
6479,N,0,Nail,,,,
6480,N,1,contact with,,,,W45.0
6481,N,2,gun,,,,W29.4
6482,N,1,embedded in skin,,,,W45.0
6483,N,0,Neglect,,,(criminal) (homicidal intent),X58
6484,N,0,Noise,,,(causing injury) (pollution),W42.9
6485,N,1,supersonic,,,,W42.0
6486,N,0,Nonadministration,,,(of),
6487,N,1,drug or biological substance,,,(necessary),Y63.6
6488,N,1,surgical and medical care,,,,Y66
6489,N,0,Nosocomial condition,,,,Y95
6490,O,0,Object,,,,
6491,O,1,falling,,,,
6492,O,2,"from, in, on, hitting",,,,
6493,O,3,machinery,"Contact, with, by type of machine",,,
6494,O,1,set in motion by,,,,
6495,O,2,accidental explosion or rupture of pressure vessel,,,,W38
6496,O,2,firearm,"Discharge, firearm, by type",,,
6497,O,2,machine,"Contact, with, by type of machine",,(ry),
6498,O,0,Overdose,Table of Drugs and Chemicals,,(drug),
6499,O,1,radiation,,,,Y63.2
6500,O,0,Overexertion,,,,X50.9
6501,O,1,from,,,,
6502,O,2,prolonged static or awkward postures,,,,X50.1
6503,O,2,repetitive movements,,,,X50.3
6504,O,2,specified strenuous movements or postures NEC,,,,X50.9
6505,O,2,strenuous movement or load,,,,X50.0
6506,O,0,Overexposure,,,(accidental) (to),
6507,O,1,cold,,"Exposure, cold",,X31
6508,O,2,due to man-made conditions,"Exposure, cold, man-made",,,
6509,O,1,heat,,Heat,,X30
6510,O,1,radiation,Radiation,,,
6511,O,1,radioactivity,,,,W88.0
6512,O,1,sun,,,(sunburn),X32
6513,O,1,weather NEC,Forces of nature,,,
6514,O,1,wind NEC,Forces of nature,,,
6515,O,0,Overheated,Heat,,,
6516,O,0,Overturning,,,(accidental),
6517,O,1,machinery,"Contact, with, by type of machine",,,
6518,O,1,transport vehicle NEC,,"Accident, transport",,V89.9
6519,O,1,watercraft,,"Drowning, due to, accident to, watercraft, overturning","(causing drowning, submersion)",
6520,O,2,causing injury except drowning or submersion,"Accident, watercraft, causing, injury NEC",,,
6521,P,0,Parachute descent,,,(voluntary) (without accident to aircraft),V97.29
6522,P,1,due to accident to aircraft,"Accident, transport, aircraft",,,
6523,P,0,Pecked by bird,,,,W61.99
6524,P,0,Perforation during medical or surgical treatment as misadventure,"Index to Diseases and Injuries, Complication(s)",,,
6525,P,0,"Perpetrator, perpetration, of assault, maltreatment and neglect",,,(by),Y07.9
6526,P,1,acquaintance,,,,Y07.54
6527,P,1,aunt,,,,Y07.47
6528,P,1,boyfriend,,,,
6529,P,2,current,,,,Y07.030
6530,P,2,former,,,,Y07.031
6531,P,1,brother,,,,Y07.410
6532,P,2,stepbrother,,,,Y07.435
6533,P,1,child,,,(adopted) (biological) (foster) (in-law) (step),Y07.44
6534,P,1,coach,,,,Y07.53
6535,P,1,cousin,,,,
6536,P,2,female,,,,Y07.491
6537,P,2,male,,,,Y07.490
6538,P,1,daughter,,,(adopted) (biological) (foster) (in-law) (step),Y07.44
6539,P,1,daycare provider,,,,Y07.519
6540,P,2,at-home,,,,
6541,P,3,adult care,,,,Y07.512
6542,P,3,childcare,,,,Y07.510
6543,P,2,care center,,,,
6544,P,3,adult care,,,,Y07.513
6545,P,3,childcare,,,,Y07.511
6546,P,1,family member NEC,,,,Y07.499
6547,P,1,father,,,,Y07.11
6548,P,2,adoptive,,,,Y07.13
6549,P,2,foster,,,,Y07.420
6550,P,2,stepfather,,,,Y07.430
6551,P,1,foster father,,,,Y07.420
6552,P,1,foster mother,,,,Y07.421
6553,P,1,friend,,,,Y07.54
6554,P,1,girl friend,,,,
6555,P,2,current,,,,Y07.040
6556,P,2,former,,,,Y07.041
6557,P,1,grandchild,,,(adopted) (biological) (foster) (in-law) (step),Y07.45
6558,P,1,granddaughter,,,(adopted) (biological) (foster) (in-law) (step),Y07.45
6559,P,1,grandfather,,,,Y07.46
6560,P,1,grandmother,,,,Y07.46
6561,P,1,grandparent,,,,Y07.46
6562,P,1,grandson,,,(adopted) (biological) (foster) (in-law) (step),Y07.45
6563,P,1,healthcare provider,,,,Y07.529
6564,P,2,mental health,,,,Y07.521
6565,P,2,specified NEC,,,,Y07.528
6566,P,1,husband,,,,
6567,P,2,current,,,,Y07.010
6568,P,2,former,,,,Y07.011
6569,P,1,instructor,,,,Y07.53
6570,P,1,mother,,,,Y07.12
6571,P,2,adoptive,,,,Y07.14
6572,P,2,foster,,,,Y07.421
6573,P,2,stepmother,,,,Y07.433
6574,P,1,multiple perpetrators,,,,Y07.6
6575,P,1,non-binary,,,,
6576,P,2,child,,,(adopted) (biological) (foster) (in-law) (step),Y07.44
6577,P,2,grandchild,,,(adopted) (biological) (foster) (in-law) (step),Y07.45
6578,P,2,grandparent,,,,Y07.46
6579,P,2,parental sibling,,,,Y07.47
6580,P,1,nonfamily member,,,,Y07.50
6581,P,2,specified NEC,,,,Y07.59
6582,P,1,nurse,,,,Y07.528
6583,P,1,occupational therapist,,,,Y07.528
6584,P,1,parental sibling,,,,Y07.47
6585,P,1,partner,,,,
6586,P,2,female,,,(dating) (intimate),
6587,P,3,current,,,,Y07.040
6588,P,3,former,,,,Y07.041
6589,P,2,gender non-conforming,,,,
6590,P,3,current,,,,Y07.050
6591,P,3,former,,,,Y07.051
6592,P,2,male,,,(dating) (intimate),
6593,P,3,current,,,,Y07.030
6594,P,3,former,,,,Y07.031
6595,P,2,non-binary,,,,
6596,P,3,current,,,,Y07.050
6597,P,3,former,,,,Y07.051
6598,P,2,of parent,,,,
6599,P,3,female,,,,Y07.434
6600,P,3,male,,,,Y07.432
6601,P,1,physical therapist,,,,Y07.528
6602,P,1,sister,,,,Y07.411
6603,P,1,son,,,(adopted) (biological) (foster) (in-law) (step),Y07.44
6604,P,1,speech therapist,,,,Y07.528
6605,P,1,stepbrother,,,,Y07.435
6606,P,1,stepfather,,,,Y07.430
6607,P,1,stepmother,,,,Y07.433
6608,P,1,stepsister,,,,Y07.436
6609,P,1,teacher,,,,Y07.53
6610,P,1,uncle,,,,Y07.47
6611,P,1,wife,,,,
6612,P,2,current,,,,Y07.020
6613,P,2,former,,,,Y07.021
6614,P,0,Piercing,"Contact, with, by type of object or machine",,,
6615,P,0,Pinched,,,,
6616,P,1,between objects,,,(moving) (stationary and moving),W23.0
6617,P,2,stationary,,,,W23.1
6618,P,0,Pinned under machine,"Contact, with, by type of machine",,(ry),
6619,P,0,Place of occurrence,,,,Y92.9
6620,P,1,abandoned house,,,,Y92.89
6621,P,1,airplane,,,,Y92.813
6622,P,1,airport,,,,Y92.520
6623,P,1,ambulatory health services establishment NEC,,,,Y92.538
6624,P,1,ambulatory surgery center,,,,Y92.530
6625,P,1,amusement park,,,,Y92.831
6626,P,1,apartment,"Place of occurrence, residence, apartment",,(co-op),
6627,P,1,assembly hall,,,,Y92.29
6628,P,1,bank,,,,Y92.510
6629,P,1,bar,,,,Y92.59
6630,P,1,barn,,,,Y92.71
6631,P,1,baseball field,,,,Y92.320
